country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,20896,20142,354,3133011,8,1,2021-10-19T09:30:00+02:00
AT,Vorarlberg,35388,34534,325,5070748,11,3,2021-10-19T09:30:00+02:00
AT,Kärnten,46339,44392,850,4567382,63,18,2021-10-19T09:30:00+02:00
AT,Salzburg,58939,56312,614,6518907,50,10,2021-10-19T09:30:00+02:00
AT,Tirol,72600,70524,668,6276096,64,14,2021-10-19T09:30:00+02:00
AT,Steiermark,94423,89064,2158,13090903,124,28,2021-10-19T09:30:00+02:00
AT,Niederösterreich,131806,125458,1922,17063131,165,39,2021-10-19T09:30:00+02:00
AT,Oberösterreich,145019,138614,1839,15375744,183,29,2021-10-19T09:30:00+02:00
AT,Wien,174859,166859,2466,22140441,266,77,2021-10-19T09:30:00+02:00
AT,Österreich,780269,745899,11196,93236363,934,219,2021-10-19T09:30:00+02:00
