country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,122182,119182,560,5303122,34,5,2022-06-24T09:30:00+02:00
AT,Vorarlberg,210101,207661,548,7083273,21,1,2022-06-24T09:30:00+02:00
AT,Kärnten,251476,247832,1630,6622879,42,2,2022-06-24T09:30:00+02:00
AT,Salzburg,302355,298008,1144,10627745,41,0,2022-06-24T09:30:00+02:00
AT,Tirol,365630,360365,939,9581314,57,3,2022-06-24T09:30:00+02:00
AT,Steiermark,558592,549156,3397,21078943,77,5,2022-06-24T09:30:00+02:00
AT,Oberösterreich,781452,771065,2849,24522465,84,2,2022-06-24T09:30:00+02:00
AT,Niederösterreich,835944,807987,3666,39488037,149,3,2022-06-24T09:30:00+02:00
AT,Wien,943120,910021,4024,65586573,157,21,2022-06-24T09:30:00+02:00
AT,Österreich,4370852,4271277,18757,189894351,662,42,2022-06-24T09:30:00+02:00
