country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,16766,15701,302,1103951,85,21,2021-04-14T08:00:00
AT,Vorarlberg,25785,24928,285,1595090,38,9,2021-04-14T08:00:00
AT,Kärnten,36276,33748,761,1078270,83,13,2021-04-14T08:00:00
AT,Salzburg,46431,43025,547,1643547,110,27,2021-04-14T08:00:00
AT,Tirol,56602,54113,607,2745213,137,33,2021-04-14T08:00:00
AT,Steiermark,70051,64289,1918,3268387,360,61,2021-04-14T08:00:00
AT,Niederösterreich,98869,91646,1644,6231831,496,132,2021-04-14T08:00:00
AT,Oberösterreich,105093,99159,1649,3919154,298,74,2021-04-14T08:00:00
AT,Wien,125200,115177,2035,5612418,780,229,2021-04-14T08:00:00
AT,,581073,541786,9748,27197861,2387,599,2021-04-14T08:00:00
