country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,130004,125681,564,5388090,49,9,2022-07-17T09:30:00+02:00
AT,Vorarlberg,219878,216596,553,7121238,40,2,2022-07-17T09:30:00+02:00
AT,Kärnten,261287,255467,1641,6660190,78,3,2022-07-17T09:30:00+02:00
AT,Salzburg,315274,309010,1151,10695418,67,1,2022-07-17T09:30:00+02:00
AT,Tirol,380004,371632,945,9651455,112,5,2022-07-17T09:30:00+02:00
AT,Steiermark,584324,570424,3409,21281451,153,10,2022-07-17T09:30:00+02:00
AT,Oberösterreich,815799,798272,2866,24683122,163,11,2022-07-17T09:30:00+02:00
AT,Niederösterreich,885451,851214,3737,39889826,279,16,2022-07-17T09:30:00+02:00
AT,Wien,1017813,969296,4065,66870325,294,20,2022-07-17T09:30:00+02:00
AT,Österreich,4609834,4467592,18931,192241115,1235,77,2022-07-17T09:30:00+02:00
