country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18459,18085,343,2386653,2,0,2021-07-19T09:30:00+02:00
AT,Vorarlberg,30902,30488,308,3736595,0,0,2021-07-19T09:30:00+02:00
AT,Kärnten,40301,39370,822,2413708,12,2,2021-07-19T09:30:00+02:00
AT,Salzburg,49380,48546,588,3796349,3,0,2021-07-19T09:30:00+02:00
AT,Tirol,64123,63262,635,5314375,4,1,2021-07-19T09:30:00+02:00
AT,Steiermark,79901,77465,2091,8464030,7,2,2021-07-19T09:30:00+02:00
AT,Niederösterreich,111294,108465,1824,12358842,15,6,2021-07-19T09:30:00+02:00
AT,Oberösterreich,117419,115417,1757,9685060,6,2,2021-07-19T09:30:00+02:00
AT,Wien,142219,138602,2361,14004832,61,21,2021-07-19T09:30:00+02:00
AT,Österreich,653998,639700,10729,62160444,110,34,2021-07-19T09:30:00+02:00
