country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,123971,120393,561,5325363,35,3,2022-06-30T09:30:00+02:00
AT,Vorarlberg,212226,209634,549,7092138,33,3,2022-06-30T09:30:00+02:00
AT,Kärnten,253363,249003,1631,6632493,53,0,2022-06-30T09:30:00+02:00
AT,Salzburg,305148,300530,1145,10644930,41,0,2022-06-30T09:30:00+02:00
AT,Tirol,368782,362810,940,9597438,70,4,2022-06-30T09:30:00+02:00
AT,Steiermark,564244,553151,3400,21136292,112,8,2022-06-30T09:30:00+02:00
AT,Oberösterreich,788402,776007,2852,24561362,124,4,2022-06-30T09:30:00+02:00
AT,Niederösterreich,847746,817067,3670,39564628,194,4,2022-06-30T09:30:00+02:00
AT,Wien,964577,919877,4039,65962358,192,15,2022-06-30T09:30:00+02:00
AT,Österreich,4428459,4308472,18787,190517002,854,41,2022-06-30T09:30:00+02:00
