country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,31085,29710,423,3549180,66,15,2021-12-15T09:30:00+01:00
AT,Vorarlberg,60900,52456,404,5544582,123,28,2021-12-15T09:30:00+01:00
AT,Kärnten,81648,75929,1038,5499562,232,46,2021-12-15T09:30:00+01:00
AT,Salzburg,100387,95942,767,8269970,156,23,2021-12-15T09:30:00+01:00
AT,Tirol,115987,109667,778,7061731,238,72,2021-12-15T09:30:00+01:00
AT,Steiermark,147962,137890,2420,15793357,331,80,2021-12-15T09:30:00+01:00
AT,Niederösterreich,213887,202848,2482,19295194,376,94,2021-12-15T09:30:00+01:00
AT,Wien,232230,219402,2736,32474569,443,110,2021-12-15T09:30:00+01:00
AT,Oberösterreich,255201,243969,2285,18657088,315,92,2021-12-15T09:30:00+01:00
AT,Österreich,1239287,1167813,13333,116145233,2280,560,2021-12-15T09:30:00+01:00
