country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,38029,33531,449,3983283,46,8,2022-01-24T09:30:00+01:00
AT,Vorarlberg,78646,66408,437,6174173,55,8,2022-01-24T09:30:00+01:00
AT,Kärnten,98814,88775,1111,5882237,108,13,2022-01-24T09:30:00+01:00
AT,Salzburg,137914,118129,802,9338987,85,16,2022-01-24T09:30:00+01:00
AT,Tirol,165936,142015,833,7906103,122,27,2022-01-24T09:30:00+01:00
AT,Steiermark,184375,159827,2521,17470879,113,13,2022-01-24T09:30:00+01:00
AT,Niederösterreich,272644,239394,2625,24364587,165,29,2022-01-24T09:30:00+01:00
AT,Oberösterreich,312728,285697,2375,20477796,147,17,2022-01-24T09:30:00+01:00
AT,Wien,336565,258757,2847,41434018,359,56,2022-01-24T09:30:00+01:00
AT,Österreich,1625651,1392533,14000,137032063,1200,187,2022-01-24T09:30:00+01:00
