country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,4215,2082,39,78592,86,14,2020-11-09T09:30:00
AT,Kärnten,5196,2713,42,117805,165,14,2020-11-09T09:30:00
AT,Vorarlberg,9104,5364,49,137602,200,29,2020-11-09T09:30:00
AT,Salzburg,11020,5568,60,134453,163,22,2020-11-09T09:30:00
AT,Steiermark,16301,6501,269,255472,480,64,2020-11-09T09:30:00
AT,Tirol,19480,13001,152,329704,278,50,2020-11-09T09:30:00
AT,Niederösterreich,23812,14295,247,415460,464,58,2020-11-09T09:30:00
AT,Oberösterreich,30950,17746,210,328180,838,98,2020-11-09T09:30:00
AT,Wien,39596,27357,386,681800,554,124,2020-11-09T09:30:00
AT,,159674,94627,1454,2479068,3228,473,2020-11-09T09:30:00
