country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18317,17918,341,1865108,18,9,2021-06-08T09:30:00+02:00
AT,Vorarlberg,30620,29844,303,2773203,8,6,2021-06-08T09:30:00+02:00
AT,Kärnten,40144,39164,818,1622983,30,2,2021-06-08T09:30:00+02:00
AT,Salzburg,49083,48341,582,2592217,15,4,2021-06-08T09:30:00+02:00
AT,Tirol,63571,62355,633,4464243,37,16,2021-06-08T09:30:00+02:00
AT,Steiermark,79376,76900,2072,5814485,32,8,2021-06-08T09:30:00+02:00
AT,Niederösterreich,110227,106976,1804,9554145,72,30,2021-06-08T09:30:00+02:00
AT,Oberösterreich,116550,114447,1750,6851691,39,14,2021-06-08T09:30:00+02:00
AT,Wien,139434,135924,2344,10444930,155,42,2021-06-08T09:30:00+02:00
AT,Österreich,647322,631869,10647,45983005,406,131,2021-06-08T09:30:00+02:00
