country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,19202,18552,346,2825467,12,1,2021-09-04T09:30:00+02:00
AT,Vorarlberg,32886,31861,311,4464368,17,4,2021-09-04T09:30:00+02:00
AT,Kärnten,42097,40758,825,3701932,29,7,2021-09-04T09:30:00+02:00
AT,Salzburg,52679,50837,592,5391336,33,9,2021-09-04T09:30:00+02:00
AT,Tirol,67551,65815,639,5893205,34,7,2021-09-04T09:30:00+02:00
AT,Steiermark,84269,80547,2105,11010278,75,15,2021-09-04T09:30:00+02:00
AT,Niederösterreich,117239,112381,1842,14963543,85,27,2021-09-04T09:30:00+02:00
AT,Oberösterreich,125442,120816,1766,12676299,96,28,2021-09-04T09:30:00+02:00
AT,Wien,153766,145587,2364,16956910,173,55,2021-09-04T09:30:00+02:00
AT,Österreich,695131,667154,10790,77883338,554,153,2021-09-04T09:30:00+02:00
