country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,12845,12010,242,692887,54,14,2021-03-06T09:30:00
AT,Vorarlberg,23369,23375,277,896689,26,4,2021-03-06T09:30:00
AT,Kärnten,30104,27926,697,711306,96,15,2021-03-06T09:30:00
AT,Salzburg,38942,35931,501,931315,81,13,2021-03-06T09:30:00
AT,Tirol,48253,46855,583,1604167,87,23,2021-03-06T09:30:00
AT,Steiermark,57530,52788,1775,1966099,212,36,2021-03-06T09:30:00
AT,Niederösterreich,75685,70009,1377,3693241,368,87,2021-03-06T09:30:00
AT,Oberösterreich,88126,83875,1522,2407310,135,23,2021-03-06T09:30:00
AT,Wien,94701,88540,1720,3471274,392,107,2021-03-06T09:30:00
AT,,469555,441309,8694,16374288,1451,322,2021-03-06T09:30:00
