country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18600,18164,343,2577995,1,1,2021-08-07T09:30:00+02:00
AT,Vorarlberg,31354,30753,308,4039944,4,1,2021-08-07T09:30:00+02:00
AT,Kärnten,40770,39697,822,3059190,14,2,2021-08-07T09:30:00+02:00
AT,Salzburg,50262,49236,588,4425367,5,1,2021-08-07T09:30:00+02:00
AT,Tirol,65022,63828,637,5592467,14,4,2021-08-07T09:30:00+02:00
AT,Steiermark,80843,78148,2096,9568400,16,5,2021-08-07T09:30:00+02:00
AT,Niederösterreich,112419,109198,1829,13461545,20,5,2021-08-07T09:30:00+02:00
AT,Oberösterreich,118751,116370,1759,10932246,16,2,2021-08-07T09:30:00+02:00
AT,Wien,144508,140300,2368,15279536,56,19,2021-08-07T09:30:00+02:00
AT,Österreich,662529,645694,10750,68936690,146,40,2021-08-07T09:30:00+02:00
