country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,14077,12666,250,790271,79,18,2021-03-17T08:00:00
AT,Vorarlberg,23763,23800,278,1015789,15,2,2021-03-17T08:00:00
AT,Kärnten,31679,29432,719,786786,104,17,2021-03-17T08:00:00
AT,Salzburg,41211,37503,518,1102571,98,14,2021-03-17T08:00:00
AT,Tirol,49984,48021,586,1826809,109,24,2021-03-17T08:00:00
AT,Steiermark,60856,55088,1802,2345419,259,36,2021-03-17T08:00:00
AT,Niederösterreich,81727,74895,1450,4239419,428,86,2021-03-17T08:00:00
AT,Oberösterreich,92458,87017,1543,2819376,214,43,2021-03-17T08:00:00
AT,Wien,102262,93315,1780,3914427,538,143,2021-03-17T08:00:00
AT,,498017,461737,8926,18840867,1844,383,2021-03-17T08:00:00
