country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,112593,107715,540,5107503,105,10,2022-04-22T09:30:00+02:00
AT,Vorarlberg,198975,194678,538,7008586,49,6,2022-04-22T09:30:00+02:00
AT,Kärnten,239820,234520,1604,6525667,81,4,2022-04-22T09:30:00+02:00
AT,Salzburg,286663,282043,1117,10514044,61,3,2022-04-22T09:30:00+02:00
AT,Tirol,349027,344351,928,9452915,88,5,2022-04-22T09:30:00+02:00
AT,Steiermark,531748,521248,3341,20603530,197,22,2022-04-22T09:30:00+02:00
AT,Oberösterreich,744580,728891,2794,24028468,152,6,2022-04-22T09:30:00+02:00
AT,Niederösterreich,772105,736608,3238,37342949,336,25,2022-04-22T09:30:00+02:00
AT,Wien,857002,817756,3916,61027430,558,46,2022-04-22T09:30:00+02:00
AT,Österreich,4092513,3967810,18016,181611092,1627,127,2022-04-22T09:30:00+02:00
