country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,140739,136718,580,5559855,44,2,2022-09-10T09:30:00+02:00
AT,Vorarlberg,229229,228075,574,7173127,25,1,2022-09-10T09:30:00+02:00
AT,Kärnten,280902,276952,1665,6755895,74,6,2022-09-10T09:30:00+02:00
AT,Salzburg,331561,328539,1180,10843361,70,0,2022-09-10T09:30:00+02:00
AT,Tirol,399005,395582,961,9765314,53,2,2022-09-10T09:30:00+02:00
AT,Steiermark,621514,613355,3457,21677877,101,3,2022-09-10T09:30:00+02:00
AT,Oberösterreich,862778,853569,2937,25051289,98,3,2022-09-10T09:30:00+02:00
AT,Niederösterreich,959577,935218,3905,40258228,175,9,2022-09-10T09:30:00+02:00
AT,Wien,1123783,1103833,4224,69173992,270,23,2022-09-10T09:30:00+02:00
AT,Österreich,4949088,4871841,19483,196258938,910,49,2022-09-10T09:30:00+02:00
