country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,117540,115216,554,5192374,36,6,2022-05-17T09:30:00+02:00
AT,Vorarlberg,203352,202064,547,7047140,10,3,2022-05-17T09:30:00+02:00
AT,Kärnten,246098,242584,1618,6574650,43,1,2022-05-17T09:30:00+02:00
AT,Salzburg,293086,289742,1133,10562432,32,1,2022-05-17T09:30:00+02:00
AT,Tirol,356263,352827,933,9516789,59,4,2022-05-17T09:30:00+02:00
AT,Steiermark,544513,537603,3379,20854185,91,3,2022-05-17T09:30:00+02:00
AT,Oberösterreich,762579,754180,2830,24215561,90,10,2022-05-17T09:30:00+02:00
AT,Niederösterreich,802346,781687,3340,38354002,164,10,2022-05-17T09:30:00+02:00
AT,Wien,892282,870044,3978,63308794,215,20,2022-05-17T09:30:00+02:00
AT,Österreich,4218059,4145947,18312,185625927,740,58,2022-05-17T09:30:00+02:00
