country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,6413,4555,68,89468,103,18,2020-11-22T09:30:00
AT,Kärnten,11790,7158,115,137200,365,35,2020-11-22T09:30:00
AT,Vorarlberg,14174,9945,88,159852,190,39,2020-11-22T09:30:00
AT,Salzburg,18037,11037,116,166558,220,24,2020-11-22T09:30:00
AT,Steiermark,26573,13371,400,303414,719,116,2020-11-22T09:30:00
AT,Tirol,29111,22728,251,382560,426,66,2020-11-22T09:30:00
AT,Niederösterreich,35886,25106,388,488298,695,102,2020-11-22T09:30:00
AT,Oberösterreich,49788,37241,425,379005,1021,132,2020-11-22T09:30:00
AT,Wien,54314,38119,537,775080,719,151,2020-11-22T09:30:00
AT,,246086,169260,2388,2881435,4458,683,2020-11-22T09:30:00
