country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,17044,16235,313,1171788,63,25,2021-04-20T08:00:00
AT,Vorarlberg,26361,25318,285,1723374,33,10,2021-04-20T08:00:00
AT,Kärnten,37198,34722,776,1138933,82,17,2021-04-20T08:00:00
AT,Salzburg,47316,43937,553,1731233,99,24,2021-04-20T08:00:00
AT,Tirol,57986,55208,610,2988916,122,37,2021-04-20T08:00:00
AT,Steiermark,71751,65684,1940,3442908,288,55,2021-04-20T08:00:00
AT,Niederösterreich,100990,95149,1678,6650205,441,117,2021-04-20T08:00:00
AT,Oberösterreich,107545,101695,1674,4134116,280,70,2021-04-20T08:00:00
AT,Wien,128258,119519,2093,6033077,692,215,2021-04-20T08:00:00
AT,,594449,557467,9922,29014550,2100,570,2021-04-20T08:00:00
