country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,31695,30717,437,3641157,51,11,2021-12-28T09:30:00+01:00
AT,Vorarlberg,63069,60141,424,5591609,52,16,2021-12-28T09:30:00+01:00
AT,Kärnten,83609,81105,1087,5609938,120,23,2021-12-28T09:30:00+01:00
AT,Salzburg,101846,99447,784,8566728,55,18,2021-12-28T09:30:00+01:00
AT,Tirol,119961,115457,801,7247572,139,51,2021-12-28T09:30:00+01:00
AT,Steiermark,151382,145584,2465,16282634,164,49,2021-12-28T09:30:00+01:00
AT,Niederösterreich,218938,211807,2551,21500748,215,62,2021-12-28T09:30:00+01:00
AT,Wien,238629,228419,2782,34984446,271,87,2021-12-28T09:30:00+01:00
AT,Oberösterreich,259390,253748,2341,19179068,132,55,2021-12-28T09:30:00+01:00
AT,Österreich,1268519,1226425,13672,122603900,1199,372,2021-12-28T09:30:00+01:00
