country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,117243,114496,554,5185492,48,6,2022-05-14T09:30:00+02:00
AT,Vorarlberg,202949,201533,547,7044180,11,2,2022-05-14T09:30:00+02:00
AT,Kärnten,245606,241798,1618,6568878,61,2,2022-05-14T09:30:00+02:00
AT,Salzburg,292580,288960,1132,10557960,32,1,2022-05-14T09:30:00+02:00
AT,Tirol,355611,351965,933,9510807,57,5,2022-05-14T09:30:00+02:00
AT,Steiermark,543503,536188,3377,20841561,101,2,2022-05-14T09:30:00+02:00
AT,Oberösterreich,761428,752153,2830,24200272,82,10,2022-05-14T09:30:00+02:00
AT,Niederösterreich,800392,777619,3335,37954720,174,11,2022-05-14T09:30:00+02:00
AT,Wien,889845,866287,3977,63100725,241,23,2022-05-14T09:30:00+02:00
AT,Österreich,4209157,4130999,18303,184964595,807,62,2022-05-14T09:30:00+02:00
