country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,5631,3088,55,85289,109,17,2020-11-16T09:30:00
AT,Kärnten,8617,4485,85,127387,318,25,2020-11-16T09:30:00
AT,Vorarlberg,12132,7878,72,149800,183,35,2020-11-16T09:30:00
AT,Salzburg,14519,8244,65,152266,193,23,2020-11-16T09:30:00
AT,Steiermark,21899,9028,324,281765,679,101,2020-11-16T09:30:00
AT,Tirol,24527,17701,191,359307,357,62,2020-11-16T09:30:00
AT,Niederösterreich,30321,19660,324,454645,661,79,2020-11-16T09:30:00
AT,Oberösterreich,41357,26853,330,353046,1067,121,2020-11-16T09:30:00
AT,Wien,48829,32734,441,730607,730,149,2020-11-16T09:30:00
AT,,207832,129671,1887,2694112,4297,612,2020-11-16T09:30:00
