country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,115625,112581,551,5155425,69,9,2022-05-05T09:30:00+02:00
AT,Vorarlberg,201551,199930,543,7033519,23,1,2022-05-05T09:30:00+02:00
AT,Kärnten,243485,239482,1614,6552307,83,4,2022-05-05T09:30:00+02:00
AT,Salzburg,290316,286596,1128,10542022,30,0,2022-05-05T09:30:00+02:00
AT,Tirol,352927,349471,931,9489782,53,2,2022-05-05T09:30:00+02:00
AT,Steiermark,539036,531128,3369,20724431,142,8,2022-05-05T09:30:00+02:00
AT,Oberösterreich,755449,744068,2824,24142540,97,8,2022-05-05T09:30:00+02:00
AT,Niederösterreich,790203,764222,3301,37720865,247,14,2022-05-05T09:30:00+02:00
AT,Wien,878167,850769,3961,62321998,333,38,2022-05-05T09:30:00+02:00
AT,Österreich,4166759,4078247,18222,183682889,1077,84,2022-05-05T09:30:00+02:00
