country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,9230,8721,174,113766,39,9,2020-12-31T08:00:00
AT,Vorarlberg,19233,18348,217,232510,62,13,2020-12-31T08:00:00
AT,Kärnten,21099,19240,513,172129,155,12,2020-12-31T08:00:00
AT,Salzburg,28257,25009,327,216445,168,27,2020-12-31T08:00:00
AT,Tirol,40289,38328,475,457920,138,36,2020-12-31T08:00:00
AT,Steiermark,42152,37114,1307,391379,412,67,2020-12-31T08:00:00
AT,Niederösterreich,53782,49588,852,692455,382,53,2020-12-31T08:00:00
AT,Oberösterreich,71727,67379,1194,463101,556,71,2020-12-31T08:00:00
AT,Wien,72645,67263,1090,1072566,495,107,2020-12-31T08:00:00
AT,,358414,330990,6149,3812271,2407,395,2020-12-31T08:00:00
