country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,128501,124150,563,5373526,48,9,2022-07-13T09:30:00+02:00
AT,Vorarlberg,217869,214826,552,7114027,36,2,2022-07-13T09:30:00+02:00
AT,Kärnten,258988,253456,1639,6654282,75,2,2022-07-13T09:30:00+02:00
AT,Salzburg,312465,307132,1150,10686550,55,0,2022-07-13T09:30:00+02:00
AT,Tirol,377057,369539,945,9637903,110,3,2022-07-13T09:30:00+02:00
AT,Steiermark,578802,565720,3407,21252367,168,7,2022-07-13T09:30:00+02:00
AT,Oberösterreich,807894,791971,2866,24652052,136,11,2022-07-13T09:30:00+02:00
AT,Niederösterreich,875917,842521,3727,39677515,279,14,2022-07-13T09:30:00+02:00
AT,Wien,1004717,955275,4060,66675486,244,18,2022-07-13T09:30:00+02:00
AT,Österreich,4562210,4424590,18909,191723708,1151,66,2022-07-13T09:30:00+02:00
