country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,15826,14333,281,974111,82,17,2021-04-01T15:00:00
AT,Vorarlberg,24755,24378,281,1316236,22,3,2021-04-01T15:00:00
AT,Kärnten,34148,31720,747,1020563,83,10,2021-04-01T15:00:00
AT,Salzburg,44488,40562,538,1410452,117,19,2021-04-01T15:00:00
AT,Tirol,53935,51050,597,2395114,149,25,2021-04-01T15:00:00
AT,Steiermark,66401,60180,1863,2894660,324,54,2021-04-01T15:00:00
AT,Niederösterreich,92115,83586,1540,5413536,471,118,2021-04-01T15:00:00
AT,Oberösterreich,99662,93451,1603,3419985,326,70,2021-04-01T15:00:00
AT,Wien,115838,104469,1918,4960583,723,215,2021-04-01T15:00:00
AT,,547168,503729,9368,23805240,2297,531,2021-04-01T15:00:00
