country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,10037,9625,191,277590,46,7,2021-01-15T08:00:00
AT,Vorarlberg,20423,20186,232,455590,71,15,2021-01-15T08:00:00
AT,Kärnten,23090,21974,569,298091,105,13,2021-01-15T08:00:00
AT,Salzburg,31602,28639,375,433123,126,17,2021-01-15T08:00:00
AT,Tirol,42354,41042,504,843027,143,26,2021-01-15T08:00:00
AT,Steiermark,45714,41435,1470,806091,344,59,2021-01-15T08:00:00
AT,Niederösterreich,58846,54642,982,1503006,432,56,2021-01-15T08:00:00
AT,Oberösterreich,75903,72650,1350,1109704,369,57,2021-01-15T08:00:00
AT,Wien,77478,72738,1248,1653751,450,111,2021-01-15T08:00:00
AT,,385447,362931,6921,7379973,2086,361,2021-01-15T08:00:00
