country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18318,17911,341,1850359,18,9,2021-06-07T09:30:00+02:00
AT,Vorarlberg,30612,29726,303,2761583,12,6,2021-06-07T09:30:00+02:00
AT,Kärnten,40123,39141,817,1622432,29,3,2021-06-07T09:30:00+02:00
AT,Salzburg,49068,48320,582,2548188,5,4,2021-06-07T09:30:00+02:00
AT,Tirol,63517,62307,631,4453610,37,16,2021-06-07T09:30:00+02:00
AT,Steiermark,79344,76803,2070,5743459,32,8,2021-06-07T09:30:00+02:00
AT,Niederösterreich,110181,106899,1804,9505891,72,31,2021-06-07T09:30:00+02:00
AT,Oberösterreich,116516,114391,1749,6779215,46,17,2021-06-07T09:30:00+02:00
AT,Wien,139400,135796,2343,10306257,165,52,2021-06-07T09:30:00+02:00
AT,Österreich,647079,631294,10640,45570994,416,146,2021-06-07T09:30:00+02:00
