country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,341,320,11,11416,2,0,2020-05-25T15:00:00
AT,Kärnten,411,396,13,15255,0,0,2020-05-25T15:00:00
AT,Vorarlberg,897,864,19,19543,0,0,2020-05-25T15:00:00
AT,Salzburg,1221,1193,38,31932,2,0,2020-05-25T15:00:00
AT,Steiermark,1835,1605,145,46349,7,1,2020-05-25T15:00:00
AT,Oberösterreich,2290,2204,60,57222,9,1,2020-05-25T15:00:00
AT,Niederösterreich,2845,2604,100,58868,32,11,2020-05-25T15:00:00
AT,Wien,3084,2553,147,95237,74,14,2020-05-25T15:00:00
AT,Tirol,3535,3399,108,69519,13,4,2020-05-25T15:00:00
AT,,16459,15138,641,405341,139,31,2020-05-25T15:00:00
