country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,31142,29811,425,3557479,54,11,2021-12-16T09:30:00+01:00
AT,Vorarlberg,61166,53594,410,5548802,111,26,2021-12-16T09:30:00+01:00
AT,Kärnten,81885,76451,1056,5511744,217,47,2021-12-16T09:30:00+01:00
AT,Salzburg,100537,96406,769,8292267,145,26,2021-12-16T09:30:00+01:00
AT,Tirol,116416,110323,778,7073051,226,68,2021-12-16T09:30:00+01:00
AT,Steiermark,148296,138832,2426,15836335,311,81,2021-12-16T09:30:00+01:00
AT,Niederösterreich,214443,203897,2492,19319517,353,90,2021-12-16T09:30:00+01:00
AT,Wien,232674,220429,2743,32728657,418,100,2021-12-16T09:30:00+01:00
AT,Oberösterreich,255774,245172,2287,18688082,278,85,2021-12-16T09:30:00+01:00
AT,Österreich,1242333,1174915,13386,116555934,2113,534,2021-12-16T09:30:00+01:00
