country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18700,18233,343,2667981,4,1,2021-08-16T09:30:00+02:00
AT,Vorarlberg,31699,30936,308,4193271,14,2,2021-08-16T09:30:00+02:00
AT,Kärnten,41099,39955,822,3219312,16,5,2021-08-16T09:30:00+02:00
AT,Salzburg,50808,49543,589,4738848,13,3,2021-08-16T09:30:00+02:00
AT,Tirol,65722,64294,637,5689506,21,5,2021-08-16T09:30:00+02:00
AT,Steiermark,81594,78606,2099,10065896,24,7,2021-08-16T09:30:00+02:00
AT,Niederösterreich,113431,109807,1831,13967558,41,5,2021-08-16T09:30:00+02:00
AT,Oberösterreich,119964,117073,1759,11546843,38,6,2021-08-16T09:30:00+02:00
AT,Wien,146489,141418,2369,15778635,79,25,2021-08-16T09:30:00+02:00
AT,Österreich,669506,649865,10757,71867850,250,59,2021-08-16T09:30:00+02:00
