country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,56290,48946,468,4411788,67,4,2022-02-16T09:30:00+01:00
AT,Vorarlberg,116132,100777,473,6502109,81,4,2022-02-16T09:30:00+01:00
AT,Kärnten,145780,119908,1138,6140791,157,14,2022-02-16T09:30:00+01:00
AT,Salzburg,183975,166717,824,9835024,96,5,2022-02-16T09:30:00+01:00
AT,Tirol,232552,211579,853,8568222,245,24,2022-02-16T09:30:00+01:00
AT,Steiermark,285678,243375,2583,18683620,312,26,2022-02-16T09:30:00+01:00
AT,Niederösterreich,398408,339836,2714,28803482,338,24,2022-02-16T09:30:00+01:00
AT,Oberösterreich,442993,397270,2440,21946608,325,29,2022-02-16T09:30:00+01:00
AT,Wien,500854,410633,2978,47845622,611,71,2022-02-16T09:30:00+01:00
AT,Österreich,2362662,2039041,14471,152737266,2232,201,2022-02-16T09:30:00+01:00
