country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,10972,10715,225,413852,38,6,2021-02-05T15:00:00
AT,Vorarlberg,22150,22008,262,564752,39,8,2021-02-05T15:00:00
AT,Kärnten,26500,24819,644,474728,88,8,2021-02-05T15:00:00
AT,Salzburg,35246,32770,451,552424,119,19,2021-02-05T15:00:00
AT,Tirol,45133,43885,546,989181,134,33,2021-02-05T15:00:00
AT,Steiermark,50211,46207,1629,1055337,262,41,2021-02-05T15:00:00
AT,Niederösterreich,64416,61200,1210,2302093,359,59,2021-02-05T15:00:00
AT,Oberösterreich,81154,78088,1474,1430280,158,27,2021-02-05T15:00:00
AT,Wien,82835,79637,1532,2157987,417,105,2021-02-05T15:00:00
AT,,418617,399329,7973,9940634,1614,306,2021-02-05T15:00:00
