country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18797,18266,343,2698360,6,1,2021-08-20T09:30:00+02:00
AT,Vorarlberg,31937,31077,308,4249482,14,2,2021-08-20T09:30:00+02:00
AT,Kärnten,41285,40095,822,3379163,18,5,2021-08-20T09:30:00+02:00
AT,Salzburg,51127,49766,589,4865916,13,4,2021-08-20T09:30:00+02:00
AT,Tirol,66063,64605,637,5739151,24,9,2021-08-20T09:30:00+02:00
AT,Steiermark,82126,78840,2101,10266082,36,11,2021-08-20T09:30:00+02:00
AT,Niederösterreich,114116,110105,1831,14165204,51,10,2021-08-20T09:30:00+02:00
AT,Oberösterreich,120943,117509,1759,11763943,50,8,2021-08-20T09:30:00+02:00
AT,Wien,147683,141917,2371,16009055,89,22,2021-08-20T09:30:00+02:00
AT,Österreich,674077,652180,10761,73136356,301,72,2021-08-20T09:30:00+02:00
