country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,8077,6953,127,102250,79,14,2020-12-08T15:00:00
AT,Vorarlberg,16757,15073,160,186042,129,22,2020-12-08T15:00:00
AT,Kärnten,16978,14421,332,155727,381,26,2020-12-08T15:00:00
AT,Salzburg,23374,19048,218,191011,233,30,2020-12-08T15:00:00
AT,Steiermark,35211,23518,669,345295,663,101,2020-12-08T15:00:00
AT,Tirol,35492,32721,382,421501,351,69,2020-12-08T15:00:00
AT,Niederösterreich,45029,38854,612,574977,540,86,2020-12-08T15:00:00
AT,Oberösterreich,62463,56643,816,419626,858,134,2020-12-08T15:00:00
AT,Wien,63983,55083,686,885302,683,127,2020-12-08T15:00:00
AT,,307364,262314,4002,3281731,3917,609,2020-12-08T15:00:00
