country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,120430,118577,559,5283636,27,5,2022-06-17T09:30:00+02:00
AT,Vorarlberg,207709,205939,548,7074366,17,0,2022-06-17T09:30:00+02:00
AT,Kärnten,249740,246851,1629,6612244,35,6,2022-06-17T09:30:00+02:00
AT,Salzburg,299148,295861,1142,10608829,34,0,2022-06-17T09:30:00+02:00
AT,Tirol,362342,358731,939,9564862,50,2,2022-06-17T09:30:00+02:00
AT,Steiermark,553185,546489,3394,21043361,62,5,2022-06-17T09:30:00+02:00
AT,Oberösterreich,775013,767357,2842,24409800,50,1,2022-06-17T09:30:00+02:00
AT,Niederösterreich,824201,801987,3653,39442216,127,4,2022-06-17T09:30:00+02:00
AT,Wien,925698,902419,4015,65210060,121,13,2022-06-17T09:30:00+02:00
AT,Österreich,4317466,4244211,18721,189249374,523,36,2022-06-17T09:30:00+02:00
