country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,135934,132259,577,5457842,77,7,2022-08-07T09:30:00+02:00
AT,Vorarlberg,225074,223627,565,7146873,34,1,2022-08-07T09:30:00+02:00
AT,Kärnten,270476,265622,1652,6702396,90,6,2022-08-07T09:30:00+02:00
AT,Salzburg,323778,319427,1171,10769423,72,2,2022-08-07T09:30:00+02:00
AT,Tirol,389937,385766,952,9706274,95,3,2022-08-07T09:30:00+02:00
AT,Steiermark,603440,592656,3433,21437786,160,10,2022-08-07T09:30:00+02:00
AT,Oberösterreich,840675,830081,2900,24818790,152,5,2022-08-07T09:30:00+02:00
AT,Niederösterreich,922838,895602,3818,40082345,293,12,2022-08-07T09:30:00+02:00
AT,Wien,1075339,1037257,4131,67813878,437,24,2022-08-07T09:30:00+02:00
AT,Österreich,4787491,4682297,19199,193935607,1410,70,2022-08-07T09:30:00+02:00
