country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,15031,13569,267,884164,76,18,2021-03-25T15:00:00
AT,Vorarlberg,24231,24059,280,1313899,20,1,2021-03-25T15:00:00
AT,Kärnten,33040,30672,736,932192,92,16,2021-03-25T15:00:00
AT,Salzburg,43186,38907,529,1274885,119,21,2021-03-25T15:00:00
AT,Tirol,52023,49427,592,2178261,117,25,2021-03-25T15:00:00
AT,Steiermark,64058,57688,1843,2657562,317,48,2021-03-25T15:00:00
AT,Niederösterreich,87463,79756,1505,4855242,449,94,2021-03-25T15:00:00
AT,Oberösterreich,96346,90314,1577,3184428,267,56,2021-03-25T15:00:00
AT,Wien,109238,99068,1849,4284829,611,167,2021-03-25T15:00:00
AT,,524616,483460,9178,21565462,2068,446,2021-03-25T15:00:00
