country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,19470,18688,346,2867134,16,1,2021-09-09T09:30:00+02:00
AT,Vorarlberg,33219,32165,312,4538355,20,8,2021-09-09T09:30:00+02:00
AT,Kärnten,42359,40828,830,3842540,31,7,2021-09-09T09:30:00+02:00
AT,Salzburg,53377,51355,593,5467216,32,9,2021-09-09T09:30:00+02:00
AT,Tirol,68041,66270,640,5931750,44,8,2021-09-09T09:30:00+02:00
AT,Steiermark,85134,81206,2107,11265180,96,25,2021-09-09T09:30:00+02:00
AT,Niederösterreich,118000,113345,1846,15238118,92,35,2021-09-09T09:30:00+02:00
AT,Oberösterreich,127349,122299,1772,13001691,119,27,2021-09-09T09:30:00+02:00
AT,Wien,156623,147299,2376,17506168,214,68,2021-09-09T09:30:00+02:00
AT,Österreich,703572,673455,10822,79658152,664,188,2021-09-09T09:30:00+02:00
