country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18449,18081,343,2335203,1,0,2021-07-15T09:30:00+02:00
AT,Vorarlberg,30846,30482,308,3667742,0,0,2021-07-15T09:30:00+02:00
AT,Kärnten,40253,39337,822,2412999,16,2,2021-07-15T09:30:00+02:00
AT,Salzburg,49233,48559,588,3681659,2,0,2021-07-15T09:30:00+02:00
AT,Tirol,64010,63224,635,5277624,3,0,2021-07-15T09:30:00+02:00
AT,Steiermark,79720,77433,2091,8216717,4,1,2021-07-15T09:30:00+02:00
AT,Niederösterreich,111127,108380,1822,12099340,21,9,2021-07-15T09:30:00+02:00
AT,Oberösterreich,117222,115335,1757,9386949,8,2,2021-07-15T09:30:00+02:00
AT,Wien,141800,138408,2361,13699486,54,19,2021-07-15T09:30:00+02:00
AT,Österreich,652660,639239,10727,60777719,109,33,2021-07-15T09:30:00+02:00
