country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,9662,9117,182,221930,48,6,2021-01-07T08:00:00
AT,Vorarlberg,19916,19189,224,427465,69,12,2021-01-07T08:00:00
AT,Kärnten,22071,20124,542,180596,132,13,2021-01-07T08:00:00
AT,Salzburg,30046,26280,348,411298,149,22,2021-01-07T08:00:00
AT,Tirol,41393,39542,488,798641,149,31,2021-01-07T08:00:00
AT,Steiermark,43936,39265,1401,773436,377,57,2021-01-07T08:00:00
AT,Niederösterreich,56333,51847,901,1398890,458,52,2021-01-07T08:00:00
AT,Oberösterreich,73855,69689,1282,733211,491,62,2021-01-07T08:00:00
AT,Wien,74771,69921,1157,1521345,510,106,2021-01-07T08:00:00
AT,,371983,344974,6525,6466812,2383,361,2021-01-07T08:00:00
