country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,21383,20439,356,3182781,22,2,2021-10-26T09:30:00+02:00
AT,Vorarlberg,36166,34832,327,5157889,10,2,2021-10-26T09:30:00+02:00
AT,Kärnten,47779,45198,854,4689009,85,14,2021-10-26T09:30:00+02:00
AT,Salzburg,61267,57475,618,6709469,75,15,2021-10-26T09:30:00+02:00
AT,Tirol,74415,71539,670,6359670,83,16,2021-10-26T09:30:00+02:00
AT,Steiermark,97685,90986,2171,13425226,157,29,2021-10-26T09:30:00+02:00
AT,Niederösterreich,136669,128092,1947,17386062,227,47,2021-10-26T09:30:00+02:00
AT,Oberösterreich,151023,142220,1856,15769713,241,37,2021-10-26T09:30:00+02:00
AT,Wien,178438,169555,2480,22861981,268,82,2021-10-26T09:30:00+02:00
AT,Österreich,804825,760336,11279,95541800,1168,244,2021-10-26T09:30:00+02:00
