country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,3946,1880,31,77182,67,14,2020-11-08T08:00:00
AT,Kärnten,4932,2278,38,115501,143,11,2020-11-08T08:00:00
AT,Vorarlberg,8673,4904,49,134874,138,22,2020-11-08T08:00:00
AT,Salzburg,10616,5183,59,133519,135,23,2020-11-08T08:00:00
AT,Steiermark,15473,6326,261,247164,492,59,2020-11-08T08:00:00
AT,Tirol,18371,12353,148,323454,275,44,2020-11-08T08:00:00
AT,Niederösterreich,22929,13525,229,404984,469,58,2020-11-08T08:00:00
AT,Oberösterreich,29279,15647,184,318146,756,86,2020-11-08T08:00:00
AT,Wien,38577,26177,378,671001,531,115,2020-11-08T08:00:00
AT,,152796,88273,1377,2425825,3006,432,2020-11-08T08:00:00
