country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18933,18381,343,2747484,12,2,2021-08-26T09:30:00+02:00
AT,Vorarlberg,32314,31374,308,4338518,16,6,2021-08-26T09:30:00+02:00
AT,Kärnten,41546,40318,822,3540847,20,4,2021-08-26T09:30:00+02:00
AT,Salzburg,51680,50158,591,5063528,24,2,2021-08-26T09:30:00+02:00
AT,Tirol,66616,65093,638,5807109,29,6,2021-08-26T09:30:00+02:00
AT,Steiermark,82957,79414,2103,10579866,48,13,2021-08-26T09:30:00+02:00
AT,Niederösterreich,115238,110800,1833,14499652,65,15,2021-08-26T09:30:00+02:00
AT,Oberösterreich,122542,118495,1760,12138214,81,16,2021-08-26T09:30:00+02:00
AT,Wien,149791,142980,2374,16383636,120,31,2021-08-26T09:30:00+02:00
AT,Österreich,681617,657013,10772,75098854,415,95,2021-08-26T09:30:00+02:00
