country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18440,18067,343,2261862,5,1,2021-07-09T09:30:00+02:00
AT,Vorarlberg,30800,30461,308,3561206,2,2,2021-07-09T09:30:00+02:00
AT,Kärnten,40153,39306,821,2027616,12,2,2021-07-09T09:30:00+02:00
AT,Salzburg,49184,48554,586,3496858,4,0,2021-07-09T09:30:00+02:00
AT,Tirol,63897,63203,635,5192544,6,3,2021-07-09T09:30:00+02:00
AT,Steiermark,79575,77407,2091,7819271,1,1,2021-07-09T09:30:00+02:00
AT,Niederösterreich,110958,108292,1822,11699461,16,9,2021-07-09T09:30:00+02:00
AT,Oberösterreich,117032,115279,1757,8972783,7,4,2021-07-09T09:30:00+02:00
AT,Wien,141252,138150,2359,13286436,56,21,2021-07-09T09:30:00+02:00
AT,Österreich,651291,638719,10722,58318037,109,43,2021-07-09T09:30:00+02:00
