country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,119006,117324,557,5247275,33,5,2022-06-05T09:30:00+02:00
AT,Vorarlberg,205218,204045,548,7062810,11,1,2022-06-05T09:30:00+02:00
AT,Kärnten,248157,245658,1625,6598550,38,4,2022-06-05T09:30:00+02:00
AT,Salzburg,295987,293351,1140,10587230,18,0,2022-06-05T09:30:00+02:00
AT,Tirol,359217,356781,938,9546079,33,2,2022-06-05T09:30:00+02:00
AT,Steiermark,548969,543846,3389,20972341,54,9,2022-06-05T09:30:00+02:00
AT,Oberösterreich,769038,763440,2839,24319358,39,1,2022-06-05T09:30:00+02:00
AT,Niederösterreich,813284,795050,3633,39146447,103,7,2022-06-05T09:30:00+02:00
AT,Wien,908278,892804,4001,64668815,127,11,2022-06-05T09:30:00+02:00
AT,Österreich,4267154,4212299,18670,188148905,456,40,2022-06-05T09:30:00+02:00
