country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,13498,12289,245,735955,76,12,2021-03-11T15:00:00
AT,Vorarlberg,23586,23579,278,953849,19,4,2021-03-11T15:00:00
AT,Kärnten,30943,28582,707,780828,91,15,2021-03-11T15:00:00
AT,Salzburg,40009,36635,505,1023271,100,13,2021-03-11T15:00:00
AT,Tirol,48974,47396,585,1669705,86,21,2021-03-11T15:00:00
AT,Steiermark,59202,54062,1787,2145853,246,39,2021-03-11T15:00:00
AT,Niederösterreich,78771,72269,1406,3930268,389,76,2021-03-11T15:00:00
AT,Oberösterreich,90134,85315,1536,2617695,152,28,2021-03-11T15:00:00
AT,Wien,97946,90735,1749,3691533,437,121,2021-03-11T15:00:00
AT,,483063,450862,8798,17548957,1596,329,2021-03-11T15:00:00
