country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,12845,11934,241,677110,59,13,2021-03-06T08:00:00
AT,Vorarlberg,23369,23319,276,882629,27,4,2021-03-06T08:00:00
AT,Kärnten,30104,27779,693,710375,100,15,2021-03-06T08:00:00
AT,Salzburg,38942,35801,498,914767,74,14,2021-03-06T08:00:00
AT,Tirol,48253,46721,581,1587729,89,22,2021-03-06T08:00:00
AT,Steiermark,57530,52461,1771,1929023,198,38,2021-03-06T08:00:00
AT,Niederösterreich,75685,69422,1372,3631722,362,89,2021-03-06T08:00:00
AT,Oberösterreich,88126,83559,1522,2368282,120,24,2021-03-06T08:00:00
AT,Wien,94701,88105,1715,3421978,392,107,2021-03-06T08:00:00
AT,,469555,439101,8669,16123615,1421,326,2021-03-06T08:00:00
