country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,20950,20175,354,3135860,9,2,2021-10-20T09:30:00+02:00
AT,Vorarlberg,35498,34575,325,5081435,10,3,2021-10-20T09:30:00+02:00
AT,Kärnten,46452,44496,852,4572840,66,17,2021-10-20T09:30:00+02:00
AT,Salzburg,59235,56476,614,6539131,58,13,2021-10-20T09:30:00+02:00
AT,Tirol,72839,70719,668,6289007,66,10,2021-10-20T09:30:00+02:00
AT,Steiermark,94939,89283,2160,13165412,125,26,2021-10-20T09:30:00+02:00
AT,Niederösterreich,132314,125839,1927,17098479,169,40,2021-10-20T09:30:00+02:00
AT,Oberösterreich,146196,139041,1841,15426356,187,31,2021-10-20T09:30:00+02:00
AT,Wien,175573,167646,2468,22263218,272,76,2021-10-20T09:30:00+02:00
AT,Österreich,783996,748250,11209,93571738,962,218,2021-10-20T09:30:00+02:00
