country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18501,18108,343,2467595,1,1,2021-07-27T09:30:00+02:00
AT,Vorarlberg,31071,30537,308,3869090,6,1,2021-07-27T09:30:00+02:00
AT,Kärnten,40467,39466,822,2597223,8,0,2021-07-27T09:30:00+02:00
AT,Salzburg,49827,48723,588,4056730,2,0,2021-07-27T09:30:00+02:00
AT,Tirol,64436,63437,635,5405676,5,1,2021-07-27T09:30:00+02:00
AT,Steiermark,80179,77668,2095,8955580,7,2,2021-07-27T09:30:00+02:00
AT,Niederösterreich,111628,108709,1824,12815697,17,6,2021-07-27T09:30:00+02:00
AT,Oberösterreich,117853,115729,1758,10218447,10,1,2021-07-27T09:30:00+02:00
AT,Wien,142987,139164,2364,14569778,65,28,2021-07-27T09:30:00+02:00
AT,Österreich,656949,641541,10737,64955816,121,40,2021-07-27T09:30:00+02:00
