country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18452,18083,343,2362550,2,0,2021-07-17T09:30:00+02:00
AT,Vorarlberg,30876,30485,308,3703578,0,0,2021-07-17T09:30:00+02:00
AT,Kärnten,40279,39346,822,2413435,14,2,2021-07-17T09:30:00+02:00
AT,Salzburg,49322,48509,588,3742475,3,0,2021-07-17T09:30:00+02:00
AT,Tirol,64082,63246,635,5296672,4,1,2021-07-17T09:30:00+02:00
AT,Steiermark,79814,77446,2091,8349779,7,2,2021-07-17T09:30:00+02:00
AT,Niederösterreich,111217,108421,1823,12231758,19,7,2021-07-17T09:30:00+02:00
AT,Oberösterreich,117342,115366,1757,9535248,7,2,2021-07-17T09:30:00+02:00
AT,Wien,142028,138520,2361,13894039,58,22,2021-07-17T09:30:00+02:00
AT,Österreich,653412,639422,10728,61529534,114,36,2021-07-17T09:30:00+02:00
