country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,82854,69769,496,4801960,121,14,2022-03-16T09:30:00+01:00
AT,Vorarlberg,161639,139707,505,6806748,105,7,2022-03-16T09:30:00+01:00
AT,Kärnten,196264,174333,1205,6362424,278,16,2022-03-16T09:30:00+01:00
AT,Salzburg,241659,214922,867,10279156,108,4,2022-03-16T09:30:00+01:00
AT,Tirol,305524,278287,892,9124558,217,19,2022-03-16T09:30:00+01:00
AT,Steiermark,424213,362034,2701,19868149,511,32,2022-03-16T09:30:00+01:00
AT,Niederösterreich,591344,496536,2910,33210108,553,37,2022-03-16T09:30:00+01:00
AT,Oberösterreich,605396,543293,2573,23252699,460,25,2022-03-16T09:30:00+01:00
AT,Wien,674962,572786,3140,54619617,680,67,2022-03-16T09:30:00+01:00
AT,Österreich,3283855,2851667,15289,168325419,3033,221,2022-03-16T09:30:00+01:00
