country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,19947,19195,348,2974163,17,2,2021-09-22T09:30:00+02:00
AT,Vorarlberg,34150,33025,317,4722817,15,4,2021-09-22T09:30:00+02:00
AT,Kärnten,43398,41720,834,4024379,36,6,2021-09-22T09:30:00+02:00
AT,Salzburg,55014,52944,599,5832225,59,10,2021-09-22T09:30:00+02:00
AT,Tirol,69394,67761,652,6048221,65,12,2021-09-22T09:30:00+02:00
AT,Steiermark,87617,83333,2122,11900088,86,21,2021-09-22T09:30:00+02:00
AT,Niederösterreich,122548,117234,1867,15890440,126,33,2021-09-22T09:30:00+02:00
AT,Oberösterreich,132673,127289,1789,13859689,169,41,2021-09-22T09:30:00+02:00
AT,Wien,163955,153268,2405,18980544,303,87,2021-09-22T09:30:00+02:00
AT,Österreich,728696,695769,10933,84232566,876,216,2021-09-22T09:30:00+02:00
