country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Steiermark,0,0,0,0,0,0,2021-12-12T09:30:00+01:00
AT,Wien,0,0,0,31787491,437,101,2021-12-12T09:30:00+01:00
AT,Burgenland,30896,29208,419,3534059,70,19,2021-12-12T09:30:00+01:00
AT,Vorarlberg,59987,50133,398,5530511,141,28,2021-12-12T09:30:00+01:00
AT,Kärnten,80975,73585,1016,5479079,269,47,2021-12-12T09:30:00+01:00
AT,Salzburg,100008,93890,755,8193678,174,27,2021-12-12T09:30:00+01:00
AT,Tirol,114899,107370,769,7014329,226,67,2021-12-12T09:30:00+01:00
AT,Niederösterreich,212094,199340,2446,19215046,404,96,2021-12-12T09:30:00+01:00
AT,Oberösterreich,252967,242222,2236,18522469,370,98,2021-12-12T09:30:00+01:00
AT,Österreich,851826,795748,8039,99276662,2091,483,2021-12-12T09:30:00+01:00
