country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,19918,19146,348,2968311,20,3,2021-09-21T09:30:00+02:00
AT,Vorarlberg,34090,32935,317,4710804,16,5,2021-09-21T09:30:00+02:00
AT,Kärnten,43348,41635,834,4022729,37,7,2021-09-21T09:30:00+02:00
AT,Salzburg,54857,52779,597,5807107,58,9,2021-09-21T09:30:00+02:00
AT,Tirol,69283,67649,651,6041289,68,9,2021-09-21T09:30:00+02:00
AT,Steiermark,87439,83129,2120,11825291,98,22,2021-09-21T09:30:00+02:00
AT,Niederösterreich,122223,116762,1865,15846419,124,34,2021-09-21T09:30:00+02:00
AT,Oberösterreich,132147,126860,1786,13811345,176,39,2021-09-21T09:30:00+02:00
AT,Wien,163369,152705,2400,18751286,300,86,2021-09-21T09:30:00+02:00
AT,Österreich,726674,693600,10918,83784581,897,214,2021-09-21T09:30:00+02:00
