country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,16737,15701,302,1103951,85,21,2021-04-13T15:00:00
AT,Vorarlberg,25739,24928,285,1595090,38,9,2021-04-13T15:00:00
AT,Kärnten,36206,33748,761,1078270,83,13,2021-04-13T15:00:00
AT,Salzburg,46356,43025,547,1643547,110,27,2021-04-13T15:00:00
AT,Tirol,56385,54113,607,2745213,137,33,2021-04-13T15:00:00
AT,Steiermark,69897,64289,1918,3268387,360,61,2021-04-13T15:00:00
AT,Niederösterreich,98505,91646,1644,6231831,496,132,2021-04-13T15:00:00
AT,Oberösterreich,104780,99159,1649,3919154,298,74,2021-04-13T15:00:00
AT,Wien,124625,115177,2035,5612418,780,229,2021-04-13T15:00:00
AT,,579230,541786,9748,27197861,2387,599,2021-04-13T15:00:00
