country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,16815,15927,308,1124722,79,28,2021-04-15T09:30:00
AT,Vorarlberg,25902,25068,285,1638246,33,10,2021-04-15T09:30:00
AT,Kärnten,36432,34005,768,1134988,84,15,2021-04-15T09:30:00
AT,Salzburg,46593,43390,548,1680364,97,23,2021-04-15T09:30:00
AT,Tirol,56858,54488,609,2930215,132,36,2021-04-15T09:30:00
AT,Steiermark,70304,64931,1925,3350944,333,57,2021-04-15T09:30:00
AT,Niederösterreich,99263,92967,1658,6372472,449,123,2021-04-15T09:30:00
AT,Oberösterreich,105646,99943,1661,4017569,272,64,2021-04-15T09:30:00
AT,Wien,125620,116885,2051,5762561,718,221,2021-04-15T09:30:00
AT,,583433,547604,9813,28012081,2197,577,2021-04-15T09:30:00
