country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,11219,10921,229,455925,46,5,2021-02-11T09:30:00
AT,Vorarlberg,22423,22351,265,621458,26,4,2021-02-11T09:30:00
AT,Kärnten,27019,25365,656,525407,86,9,2021-02-11T09:30:00
AT,Salzburg,35788,33535,463,622985,96,12,2021-02-11T09:30:00
AT,Tirol,45632,44608,554,1071314,106,25,2021-02-11T09:30:00
AT,Steiermark,51303,47346,1658,1285524,271,38,2021-02-11T09:30:00
AT,Niederösterreich,65840,62706,1242,2588795,338,55,2021-02-11T09:30:00
AT,Oberösterreich,82051,79113,1486,1616847,145,23,2021-02-11T09:30:00
AT,Wien,84286,81210,1585,2417196,397,94,2021-02-11T09:30:00
AT,,425561,407155,8138,11205451,1511,265,2021-02-11T09:30:00
