country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,19544,18733,347,2880690,22,1,2021-09-11T09:30:00+02:00
AT,Vorarlberg,33381,32291,312,4568700,20,8,2021-09-11T09:30:00+02:00
AT,Kärnten,42506,40923,830,3851122,35,5,2021-09-11T09:30:00+02:00
AT,Salzburg,53688,51578,593,5526177,41,10,2021-09-11T09:30:00+02:00
AT,Tirol,68317,66441,641,5949093,42,7,2021-09-11T09:30:00+02:00
AT,Steiermark,85567,81518,2109,11358663,86,21,2021-09-11T09:30:00+02:00
AT,Niederösterreich,118868,113804,1851,15342012,96,32,2021-09-11T09:30:00+02:00
AT,Oberösterreich,128301,122942,1773,13138276,123,30,2021-09-11T09:30:00+02:00
AT,Wien,158001,148206,2381,17723160,225,64,2021-09-11T09:30:00+02:00
AT,Österreich,708173,676436,10837,80337893,690,178,2021-09-11T09:30:00+02:00
