country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18098,17511,333,1478247,23,13,2021-05-13T09:30:00+02:00
AT,Vorarlberg,29552,27812,301,2341732,31,10,2021-05-13T09:30:00+02:00
AT,Kärnten,39443,37876,809,1311192,40,4,2021-05-13T09:30:00+02:00
AT,Salzburg,48848,47324,574,1862735,54,14,2021-05-13T09:30:00+02:00
AT,Tirol,61990,60081,626,3779126,76,28,2021-05-13T09:30:00+02:00
AT,Steiermark,77573,72927,2035,4219812,209,34,2021-05-13T09:30:00+02:00
AT,Niederösterreich,108132,103689,1763,8024719,186,64,2021-05-13T09:30:00+02:00
AT,Oberösterreich,114339,110602,1731,4959174,143,46,2021-05-13T09:30:00+02:00
AT,Wien,136918,133432,2272,7821975,284,103,2021-05-13T09:30:00+02:00
AT,Österreich,634893,611254,10444,35798712,1046,316,2021-05-13T09:30:00+02:00
