country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,8326,7408,141,104871,71,13,2020-12-13T08:00:00
AT,Vorarlberg,17328,15581,178,193227,124,25,2020-12-13T08:00:00
AT,Kärnten,17995,15567,365,158716,360,27,2020-12-13T08:00:00
AT,Salzburg,24408,20897,259,196277,225,26,2020-12-13T08:00:00
AT,Tirol,36569,34135,406,429030,300,61,2020-12-13T08:00:00
AT,Steiermark,36954,26430,765,355296,642,94,2020-12-13T08:00:00
AT,Niederösterreich,47007,40882,661,597620,471,83,2020-12-13T08:00:00
AT,Oberösterreich,65005,58857,907,428085,744,124,2020-12-13T08:00:00
AT,Wien,66353,58126,733,923186,662,138,2020-12-13T08:00:00
AT,,319945,277883,4415,3386308,3599,591,2020-12-13T08:00:00
