country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,13490,12289,245,735955,76,12,2021-03-11T09:30:00
AT,Vorarlberg,23558,23579,278,953849,19,4,2021-03-11T09:30:00
AT,Kärnten,30822,28582,707,780828,91,15,2021-03-11T09:30:00
AT,Salzburg,39900,36635,505,1023271,100,13,2021-03-11T09:30:00
AT,Tirol,48874,47396,585,1669705,86,21,2021-03-11T09:30:00
AT,Steiermark,59088,54062,1787,2145853,246,39,2021-03-11T09:30:00
AT,Niederösterreich,78359,72269,1406,3930268,389,76,2021-03-11T09:30:00
AT,Oberösterreich,89998,85315,1536,2617695,152,28,2021-03-11T09:30:00
AT,Wien,97877,90735,1749,3691533,437,121,2021-03-11T09:30:00
AT,,481966,450862,8798,17548957,1596,329,2021-03-11T09:30:00
