country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,18490,18100,343,2448989,1,1,2021-07-25T09:30:00+02:00
AT,Vorarlberg,31030,30525,308,3842369,3,0,2021-07-25T09:30:00+02:00
AT,Kärnten,40419,39449,822,2547723,8,0,2021-07-25T09:30:00+02:00
AT,Salzburg,49749,48640,588,3993181,4,0,2021-07-25T09:30:00+02:00
AT,Tirol,64340,63372,635,5389026,4,0,2021-07-25T09:30:00+02:00
AT,Steiermark,80123,77615,2092,8848634,6,2,2021-07-25T09:30:00+02:00
AT,Niederösterreich,111533,108635,1824,12720721,13,5,2021-07-25T09:30:00+02:00
AT,Oberösterreich,117759,115607,1758,10094478,4,2,2021-07-25T09:30:00+02:00
AT,Wien,142827,139008,2361,14452112,56,19,2021-07-25T09:30:00+02:00
AT,Österreich,656270,640951,10731,64337233,99,29,2021-07-25T09:30:00+02:00
