country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,19688,18876,348,2915519,22,4,2021-09-15T09:30:00+02:00
AT,Vorarlberg,33706,32569,314,4627701,25,8,2021-09-15T09:30:00+02:00
AT,Kärnten,42830,41193,830,3864029,39,7,2021-09-15T09:30:00+02:00
AT,Salzburg,54201,52033,594,5640362,45,8,2021-09-15T09:30:00+02:00
AT,Tirol,68778,67026,643,5992795,53,9,2021-09-15T09:30:00+02:00
AT,Steiermark,86316,82108,2113,11574038,79,18,2021-09-15T09:30:00+02:00
AT,Niederösterreich,120278,114792,1856,15553618,117,35,2021-09-15T09:30:00+02:00
AT,Oberösterreich,129825,124437,1776,13423100,160,34,2021-09-15T09:30:00+02:00
AT,Wien,160271,149937,2382,18146551,285,75,2021-09-15T09:30:00+02:00
AT,Österreich,715893,682971,10856,81737713,825,198,2021-09-15T09:30:00+02:00
